artist,comment,level,lr2_bmsid,md5,name_diff,title,url,url_diff,player,clear_player,theoretical_score,top_score,average_score,std_dev_score,optimized_p,bpi_scores
xellox / Symphonian,同梱譜面,7,73071,e49958dad991aad4925403ff67d1f34f,,Cosmic Raid [Extreme],http://clockxellox.sakura.ne.jp/BMS/%5B5vs7%5DCosmic%20Raid_ogg%5Bside%207%5D.zip,,7992,999,2998,2985,2774.3383,76.8527,0.5,"[2976.23, 2965.74, 2954.22, 2942.37, 2930.91, 2920.5, 2911.74, 2905.11, 2900.98]"
-45 remixed by SABREMISSILE / akusil(mov) obj:Fender,パッケージ版ではなく10/3版(本体URL先のver2)でないと正常に音が鳴りませんhttp://absolute.pv.land.to/uploader/upload.html汎用up4027.rar,8,178712,e4dd8090d701a8048cd9662258a4cf0d,http://fenderbms.web.fc2.com/,樟葉(remix) [F],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=337&event=83,http://fenderbms.web.fc2.com/,4814,1000,4000,3942,3573.706,111.4065,0.5,"[3942.51, 3929.77, 3917.17, 3905.16, 3894.18, 3884.63, 3876.83, 3871.06, 3867.52]"
polycube mov : レク / obj : ELIGOS,★1 to ★24 ,7,239669,e4f4a8ba879869391b18bfd6d3e8744f,http://swamelo.web.fc2.com/ano_transcend.bme,Another [transcend],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=259&event=88,http://swamelo.web.fc2.com/ano_transcend.bme,2855,999,4980,4956,4520.6206,175.3026,0.5,"[4943.95, 4929.24, 4913.5, 4897.63, 4882.48, 4868.86, 4857.48, 4848.91, 4843.6]"
234,TOTAL:350 Gauge:0.170%/Notes(Low),19,1128,e50bf68931ecd7ee278a4fd393ce335f,,Blue-White Crazybits [ANOTHER],http://bit.ly/eoD0dZ,,5314,983,4118,4099,3772.7681,99.4481,0.5,"[4087.98, 4075.03, 4061.07, 4046.9, 4033.31, 4021.05, 4010.79, 4003.05, 3998.24]"
daisan / obj.swa,Chromeは右クリック→「名前を付けてリンク先を保存」,11,179089,e514f86e5cd07295acc776f71b28ebd9,http://swamelo.web.fc2.com/CLCR_L.bme,ClowN CrowN [sLunatic],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=2&event=89,http://swamelo.web.fc2.com/CLCR_L.bme,4826,1000,4444,4403,4034.254,109.9137,0.5,"[4396.1, 4382.81, 4369.33, 4356.24, 4344.1, 4333.41, 4324.63, 4318.08, 4314.05]"
削除 / obj.siokaze,■ GENOSIDE2018段位認定 発狂十段 2曲目（18/04/15～）,22,197987,e58e3f718d089ec37caa0f2c7149a54b,http://siokazebms.web.fc2.com/,Altale [Mirage],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=150&event=96,http://siokazebms.web.fc2.com/,2790,856,5144,5015,4496.6425,166.7867,0.5311031980004525,"[5057.92, 5045.43, 5033.33, 5021.92, 5011.5, 5002.36, 4994.75, 4988.94, 4985.17]"
siromaru + cranky /差分　赤い人,差分 右クリックで保存赤い人難易度表 http://akred.web.fc2.com/ak-red.html,19,123251,e5b14c4dcd1df58a047ba33caa88663a,http://akred.web.fc2.com/bmsfile/_04_conflict.INFELNO.bme,conflict [INFELNO],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=57&event=74,http://akred.web.fc2.com/bmsfile/_04_conflict.INFELNO.bme,6126,995,5912,5871,5461.798,141.3889,0.5,"[5863.54, 5849.56, 5835.32, 5821.44, 5808.53, 5797.15, 5787.78, 5780.79, 5776.49]"
Magic Mash Man / New Genuine Magicial Girl / obj:Paz_L,"https://mega.nz/#F!UFsB0YyB!kwwXNr3CgJq-FvL19myHcA
SP通常☆11に保管",9,93773,e5c37ffef1401274cfc59110df6b0b86,,AXION [INSANE],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=39&event=67,,11796,998,3302,3240,3017.6583,69.5795,0.5,"[3245.31, 3235.81, 3226.65, 3218.09, 3210.39, 3203.76, 3198.41, 3194.47, 3192.07]"
ああああ obj.XYZZZZ,Luminous package SP差分http://l-bms.com/jp/download.html,2,205271,e5de5ecec3da46cf9beb08fe103b2e3d,http://www.dropbox.com/s/gvbuvnb6gc65ny7/epilogue_xyz.zip?dl=1,僕たちの旅とエピローグ。,http://manbow.nothing.sh/event/event.cgi?action=More_def&num=98&event=96,http://www.dropbox.com/s/gvbuvnb6gc65ny7/epilogue_xyz.zip?dl=1,7885,1000,2990,2954,2668.252,77.4574,0.5,"[2946.7, 2934.85, 2922.84, 2911.2, 2900.42, 2890.93, 2883.13, 2877.33, 2873.75]"
dawn-system（黎明紀行） Vocal:ＯＲＩ姫 / BGA:石王マサト / obj : A,★11http://absolute.pv.land.to/bof/upload.htmlBOFup0778.zip,8,204826,e622fd31351179f596f91f3b365dc2d6,http://www.dropbox.com/s/60edptx5aoz3uz5/_majomino_SPAA.zip?dl=0,マジョリテへの憧れとミノリテの矜持,http://manbow.nothing.sh/event/event.cgi?action=More_def&num=128&event=96,http://www.dropbox.com/s/60edptx5aoz3uz5/_majomino_SPAA.zip?dl=0,4629,1000,4198,4193,4050.754,63.7008,0.5,"[4188.91, 4181.14, 4171.59, 4161.02, 4150.25, 4140.1, 4131.34, 4124.6, 4120.36]"
sun3,,10,1759,e626a58c3b6caa56181fb9ae6914e211,,ラス・リグ (---),http://bit.ly/eoD0dZ,http://www.geocities.jp/bmsetc/hokan/las_reg---.lzh,8698,990,2606,2571,2380.3778,51.5768,0.5,"[2565.31, 2555.71, 2546.14, 2536.98, 2528.58, 2521.25, 2515.25, 2510.8, 2508.07]"
ω,同梱譜面「lastingdream_K7.b」を「.bme」に変更,21,107713,e635f2ae6b96e9879e99d0600709f985,,Lasting Dream (KOOKY),http://abeyuta.syoyu.net/,,2076,893,5352,5230,4515.4244,229.6599,0.5,"[5265.02, 5249.22, 5233.87, 5219.46, 5206.44, 5195.2, 5186.09, 5179.39, 5175.28]"
Omnipotenx,GENOSIDE段位認定 発狂皆伝 1曲目フォルダ内の「.onipote」ファイルを「.bme」ファイルに変更拡張子変更をするとプレイできる同梱譜面,24,105486,e6af04686aeaf0a0fa2698cb0b0111ad,,PEACE BREAKER [BREAKER],http://monochrome-world.sakura.ne.jp/peace_breaker.zip,,4036,632,6286,6003,5373.0158,229.0707,0.5171744560720678,"[6163.64, 6152.28, 6141.64, 6131.89, 6123.23, 6115.83, 6109.82, 6105.35, 6102.55]"
kuroburger,汎用4169.zip,17,183675,e6b0aca90817a382bce13690d2e40baf,http://absolute.pv.land.to/bmsuploader.html,SPARKLiNG F!ZZ [カシスオレンジ],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=175&event=88,http://absolute.pv.land.to/uploader/src/up4169.zip,3451,998,5154,5131,4716.1383,149.2243,0.5,"[5119.08, 5104.67, 5089.24, 5073.65, 5058.76, 5045.36, 5034.16, 5025.73, 5020.49]"
フロン / ラズベリル / obj: black train,,21,96145,e6be97eebfbde50085d4d3b8509b63aa,http://absolute.pv.land.to/,Love & Justice [EXTREME],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=227&event=65,http://absolute.pv.land.to/,4488,996,5292,5257,4682.2279,199.6294,0.5,"[5245.74, 5229.27, 5212.01, 5194.86, 5178.66, 5164.2, 5152.2, 5143.2, 5137.63]"
イヴ/さ,作者HP：http://kanki2.net/index.html,12,142466,e753ee419908cc37b5f685a38eb90b42,http://sabosabun.tank.jp/,絵空事の世界と私　 [SABOTHER],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=381&event=83,http://sabosabun.tank.jp/,5586,1000,5430,5427,5152.832,125.4174,0.5,"[5423.78, 5414.7, 5402.0, 5386.83, 5370.6, 5354.79, 5340.83, 5329.92, 5322.99]"
バンバンアカウント作成太郎 / 駿 / バンバン差分作成次郎,汎用up6517.zipTOTAL:488.4 Gauge:0.22%/Note,12,226645,e7a926d3e177339695c7c7c3eb900030,http://iroirokiba.web.fc2.com/bms.html,Alt Futur [Fieber],http://colosseo.nekokan.dyndns.info/c04_shuffle3/detail/view/32/,http://iroirokiba.web.fc2.com/bms.html,2942,999,4444,4395,3998.5465,133.1217,0.5,"[4390.91, 4377.39, 4363.81, 4350.72, 4338.65, 4328.08, 4319.41, 4312.97, 4309.01]"
HOUJIROU / BGA: hardlove[差分：HofS],汎用up0151.zip,13,1793,e7f91c96c097bab40d6f161800d7df46,http://absolute.pv.land.to/bmsuploader.html,myste`re [悪魔城],http://houjirou.at-ninja.jp/,http://absolute.pv.land.to/uploader/src/up0151.zip,6119,990,4502,4475,4167.0768,106.8052,0.5,"[4465.02, 4452.47, 4439.42, 4426.5, 4414.35, 4403.54, 4394.58, 4387.87, 4383.72]"
Is-m & muramasa,,10,8256,e82fc167eb5427200bebcaf03faaa204,http://nekokan.dyndns.info/~lobsak/hokan/,remote control⇒,http://web.archive.org/web/20040814034345/http://www.is-m.jp/music/bms/list/history/,http://nekokan.dyndns.info/~lobsak/hokan/,6303,974,4770,4746,4247.9969,169.5635,0.5,"[4733.31, 4717.73, 4700.96, 4683.97, 4667.7, 4653.04, 4640.76, 4631.51, 4625.77]"
wa. / 百舌谷 obj: PING,	http://www.dream-pro.info/~lavalse/LR2IR/search.cgi?mode=ranking&bmsid=237081上記譜面のズレ及びアーティスト表記修正版,22,240706,e862d41db4532275e322327fed6909cc,http://gnqg.rosx.net/upload/upload.cgi?get=00416,Black Lotus [PING],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=138&event=110,http://gnqg.rosx.net/upload/upload.cgi?get=00416,1992,926,5424,5349,4512.5032,274.6724,0.5,"[5353.23, 5334.86, 5316.37, 5298.52, 5282.04, 5267.59, 5255.73, 5246.92, 5241.49]"
infinity Lovewn☆,toymusicalsの差分1,14,1792,e8836d17808957fc848ef495ddd1c5db,http://www.geocities.jp/dsks5456/,Utopiangela (Cartoon Channel 203),,http://www.geocities.jp/dsks5456/,5315,991,4744,4723,4388.2402,117.4741,0.5,"[4711.91, 4698.81, 4684.79, 4670.65, 4657.16, 4645.02, 4634.88, 4627.25, 4622.51]"
"sweez, tigerlily, roop feat. lily, photonskyto/さ",差分 http://www1.axfc.net/uploader/so/2913348&key=bms,3,157735,e899a442afc91c738f8c666a91c3ce17,http://sabosabun.tank.jp/,Debut -SABOTHER-,http://manbow.nothing.sh/event/event.cgi?action=More_def&num=154&event=65,http://sabosabun.tank.jp/,7848,1000,4160,4154,3984.444,74.8733,0.5,"[4148.79, 4140.06, 4129.56, 4118.07, 4106.48, 4095.63, 4086.3, 4079.14, 4074.64]"
narve arranged by FMN (obj.mp),,6,1687,e8ea57d2a7b17bde5b02db94541d712a,http://ibizatrance.nomaki.jp/index.html,the sorrow of the islands(Flow Edition) -ANOTHER-,http://web.archive.org/web/20040610190350/www.pureweb.jp/~nav/,http://ibizatrance.nomaki.jp/index.html,8872,1000,3844,3826,3496.136,96.6741,0.5228124951607163,"[3815.46, 3803.03, 3789.44, 3775.41, 3761.72, 3749.08, 3738.22, 3729.74, 3724.22]"
siqlo BGA:出前 {background-color: #ffffff;},★16?PABAT! 2016 Seasons Append Packagehttp://0samil0.tumblr.com/pabat2016append/http://www.dream-pro.info/~lavalse/LR2IR/search.cgi?mode=ranking&bmsid=229677 の修正版TOTAL:512 Gauge:0.213%/Note,15,229773,e91f27396136e15914c3f9f240f87a30,http://iroirokiba.web.fc2.com/bms.html,Vantablack {color: #000000;},http://k-bms.com/party_pabat/party2016.jsp?board_num=16&num=72&order=reg&odtype=a,http://iroirokiba.web.fc2.com/bms.html,2873,999,4800,4787,4427.5996,153.3801,0.5,"[4776.34, 4763.06, 4748.08, 4732.39, 4717.01, 4702.91, 4690.96, 4681.88, 4676.21]"
er / obj.Ap,"1,2P AUTOPLAY - https://youtu.be/kIKlVNQCs4w",6,209927,e950a7d9e069faf884757a8f141d6f4b,http://absolute.pv.land.to/uploader/src/up5431.zip,年中夢中な好奇心 [ExHard],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=36&event=92,http://absolute.pv.land.to/uploader/src/up0001.zip,5467,1000,4432,4416,4207.435,78.9617,0.5,"[4406.86, 4396.35, 4385.07, 4373.67, 4362.76, 4352.93, 4344.72, 4338.53, 4334.69]"
Team:SASAKURATION / obj:Sena,差分：汎用up0650.zip,1,50071,e9782b309b28e4a450874bfb48672232,http://absolute.pv.land.to/bmsuploader.html,エピトゥリカの祀 [Black-A.2],http://web.archive.org/web/20120415195317/http://sasakure.bms.ms/bof2008/epitorica_mq.rar,http://absolute.pv.land.to/uploader/src/up0650.zip,18889,1000,3824,3813,3710.621,38.0449,0.5,"[3806.91, 3799.62, 3791.78, 3783.83, 3776.21, 3769.35, 3763.6, 3759.27, 3756.58]"
daisan obj:秘密 vs Fender,"BOF,G2R up0944.rarhttp://fenderbms.web.fc2.com/http://hiiiii.web.fc2.com/sabun/index.htmlTOTAL:325 Gauge:0.215%/Note",6,220602,e9c44c196575967b34ebd7720e487c9f,http://www.dropbox.com/s/cenug0hy1thl3dy/yasakani_FHFH.bme?dl=1,YASAKANI [神璽鏡剣 陰ノ勾玉],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=33&event=88,http://www.dropbox.com/s/cenug0hy1thl3dy/yasakani_FHFH.bme?dl=1,3553,1000,3030,3009,2770.871,89.5857,0.5,"[2999.36, 2988.17, 2976.41, 2964.68, 2953.59, 2943.68, 2935.44, 2929.26, 2925.43]"
ヲルバ＝田中・ヴァニラ obj:Fender,http://absolute.pv.land.to/uploader/src/up4780.rar,12,198026,e9fc0fbbde68bfd10f2d289751a1fc6a,http://fenderbms.web.fc2.com/,Y [F],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=172&event=96,http://fenderbms.web.fc2.com/,4935,999,5600,5574,5155.4104,145.1489,0.5,"[5562.4, 5547.94, 5532.63, 5517.28, 5502.7, 5489.64, 5478.76, 5470.58, 5465.51]"
beatMARIO / BAECON,差分 右クリックで保存BAECON差分難易度表 http://akred.web.fc2.com/baecon.html,15,59950,ea27d81ea58cebf75f1651453e88020b,http://akred.web.fc2.com/baecon/natu-HI-S7a-plus.bme,夏影-summer lights- [HI-Speed Edition],http://cool-create.cc/bms/btm_natu.html,http://akred.web.fc2.com/baecon/natu-HI-S7a-plus.bme,5240,999,6318,6308,5951.5045,149.2881,0.5,"[6298.42, 6285.5, 6270.47, 6254.4, 6238.41, 6223.6, 6210.96, 6201.31, 6195.27]"
悠然 / obj:BAECON,差分 右クリックで保存BAECON差分難易度表 http://akred.web.fc2.com/baecon.html,20,176759,ea7096cd8a20ad7c12c0802c898188cf,http://akred.web.fc2.com/baecon/OTOME_EX.bms,乙女ノススメ！ (EX),http://manbow.nothing.sh/event/event.cgi?action=More_def&num=338&event=88,http://akred.web.fc2.com/baecon/OTOME_EX.bms,3146,981,6526,6505,5862.787,255.6854,0.5,"[6490.95, 6473.7, 6454.7, 6435.11, 6416.12, 6398.85, 6384.31, 6373.3, 6366.45]"
SHIKI / black train,,8,1411,eb025ebb0c8a8ff5f39e1ebce1c2d08b,http://absolute.pv.land.to/,Air -AFOTHER-,http://www.geocities.jp/bmsetc/,http://absolute.pv.land.to/,13656,1000,5234,5188,4882.345,108.6746,0.5,"[5184.07, 5172.13, 5160.22, 5148.81, 5138.33, 5129.17, 5121.68, 5116.13, 5112.72]"
LSD / obj:K-SPIN,★4-5?http://absolute.pv.land.to/bof/src/up1067.zipBOF系up1067.zip,5,223766,eb4944ba424cd3f220b368fdaec14cd3,http://kspinbms.web.fc2.com/insane.html,square and breaks -collapse-,http://manbow.nothing.sh/event/event.cgi?action=More_def&num=307&event=104,http://kspinbms.web.fc2.com/insane.html,4055,1000,3600,3562,3277.584,88.2726,0.5,"[3555.39, 3543.63, 3531.77, 3520.31, 3509.71, 3500.41, 3492.78, 3487.11, 3483.61]"
er obj:LIEF,第9回差分企画http://flowermaster.web.fc2.com/kikaku/sabunsakusei.html「スーパーイザナギオブジェクト」フォルダ内の_sio_spLief.bmeファイル,11,213954,eb4c2697459be3508e1aa2c8a9218dca,http://www.dropbox.com/s/azcssgjzgfuv7km/_sio_spLief.zip?dl=1,スーパーイザナギオブジェクト [Li],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=52&event=102,http://www.dropbox.com/s/azcssgjzgfuv7km/_sio_spLief.zip?dl=1,4541,1000,4400,4365,4048.282,111.3637,0.5,"[4356.88, 4344.37, 4331.61, 4319.17, 4307.6, 4297.4, 4288.99, 4282.73, 4278.86]"
syatten + 140 : obj:JEYSON,差分は「差分のみ」フォルダ内のevangelize.rar発狂BMS段位認定 九段1曲目,19,1510,eb961de5b7703657a08fe2dce340e5d6,http://cid-ce1dd07774d515b4.skydrive.live.com/browse.aspx/.Public?lc=1041,Evangelize (Radio Edit) (SP FRIDAY),http://www.planetoid.biz/,http://cid-ce1dd07774d515b4.skydrive.live.com/browse.aspx/.Public?lc=1041,5079,942,5400,5389,4929.6497,167.417,0.5,"[5378.12, 5363.66, 5346.84, 5328.85, 5310.96, 5294.38, 5280.23, 5269.42, 5262.65]"
Est/さ,本体：トップ右側のバナーからhttps://skydrive.live.com/?cid=F61C1F8825F0CF46&id=F61C1F8825F0CF46%21159↑のest038_phyla,10,57753,eb9f7bcd12af2a2c74123c899f10347b,http://sabosabun.tank.jp/,phyla (SABOTHER),http://whiteace.dip.jp/,http://sabosabun.tank.jp/,7383,1000,4484,4479,4228.282,106.4403,0.5,"[4473.72, 4463.72, 4451.08, 4436.83, 4422.15, 4408.2, 4396.09, 4386.74, 4380.84]"
ダークサンバマスター佐藤 -SATOH-,同梱譜面,24,167894,ebc5946c3de24a01048d1c90cbd5c9d6,,ダークサンバランド -LAST BOSS-,http://manbow.nothing.sh/event/event.cgi?action=More_def&num=417&event=88,,2597,771,6400,6344,5387.441,334.9103,0.5,"[6337.59, 6317.62, 6296.99, 6276.69, 6257.68, 6240.82, 6226.87, 6216.45, 6210.01]"
Izayoi/差分　赤い人,差分 右クリックで保存赤い人難易度表 http://akred.web.fc2.com/ak-red.html,12,120582,ebe7ae691b9cad8ab7b2323e37691f1c,http://akred.web.fc2.com/bmsfile/knights-HARDEST.bms,ナイト・オブ・ナイツ [HARDEST],http://www.nicovideo.jp/watch/sm11080553,http://akred.web.fc2.com/bmsfile/knights-HARDEST.bms,7727,1000,7042,7036,6721.222,132.4055,0.5200595459556202,"[7029.65, 7018.79, 7005.22, 6989.92, 6974.03, 6958.73, 6945.18, 6934.41, 6927.32]"
Is-m / air BGA:coda,,21,1807,ec056512be0b6770e4ec0ebc8744ef3a,http://skydrive.live.com/?cid=FD93B4F2CB8CD95F&id=FD93B4F2CB8CD95F%21105,MooN -SP NIGHTMARE-,http://is-m.bms.ms/endless_music/fullpack/em_for_lr_hqogg.rar,http://skydrive.live.com/?cid=FD93B4F2CB8CD95F&id=FD93B4F2CB8CD95F%21105,3245,904,5270,5183,4519.9956,198.6016,0.5,"[5195.84, 5179.71, 5163.76, 5148.59, 5134.74, 5122.7, 5112.87, 5105.61, 5101.15]"
455 / rio / black train,,4,131855,ec83546f7399d6230807a7bc66d0ac66,,G e n g a o z o _ A F O,http://malie.noor.jp/,http://absolute.pv.land.to/,11391,1000,6134,6124,5835.978,117.4737,0.5,"[6115.11, 6103.29, 6089.69, 6075.24, 6060.94, 6047.74, 6036.5, 6027.92, 6022.56]"
SHIKI/-45 / black train,,6,777,ecdc82b1ea1c53ddc38845206a9e703d,http://absolute.pv.land.to/,SEPIA -AFOTHER-,http://shiki2.sakura.ne.jp/bms.shtml,http://absolute.pv.land.to/,11111,997,3508,3491,3295.9208,65.998,0.5,"[3482.06, 3471.88, 3461.06, 3450.19, 3439.85, 3430.57, 3422.84, 3417.02, 3413.41]"
xi,所属チーム「小麦粉か何か」up0537.zip,12,43696,ed155e5082127249407c747d2c44df0f,http://absolute.pv.land.to/bmsuploader.html,Mirage Garden [ANOTHER+],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=31&event=60,http://absolute.pv.land.to/uploader/src/up0537.zip,6239,999,4938,4865,4383.8078,144.4058,0.5,"[4871.81, 4857.69, 4843.77, 4830.55, 4818.49, 4808.02, 4799.48, 4793.17, 4789.3]"
sasakure.UK / 29,,7,48382,eda30df9fd5410e25dce7ae76c5a594d,http://nick.xxxxxxxx.jp/,Jack-the-Ripper◆ [29Another],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=146&event=60,http://nick.xxxxxxxx.jp/,9703,997,4000,3949,3634.4764,99.9474,0.5,"[3947.08, 3935.14, 3923.29, 3911.99, 3901.64, 3892.63, 3885.28, 3879.83, 3876.49]"
zun bms:乙UN,"https://mega.nz/#F!UFsB0YyB!kwwXNr3CgJq-FvL19myHcA
難易度表保管(☆,★,★★,δ,★)に保管",14,192754,edf573c6f779c9b10d667a6639c34b36,,芥川龍之介の河童　～Candid Friend [NORMAL],http://dl.dropboxusercontent.com/u/31329797/kappa_ogg.zip,,4873,1000,4640,4613,4343.69,103.1568,0.5,"[4603.63, 4591.87, 4579.71, 4567.74, 4556.51, 4546.55, 4538.3, 4532.14, 4528.33]"
xi,同梱譜面GENOSIDE段位認定 発狂四段 4曲目,10,112000,ee21ce9f5b84794c69e64e6d6d27caed,,Parousia [ANOTHER],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=281&event=74,,12151,999,4048,3964,3696.012,82.8789,0.5,"[3980.75, 3970.85, 3961.4, 3952.64, 3944.8, 3938.1, 3932.7, 3928.74, 3926.33]"
腋亦 /A-zert,,11,55013,ee57853aa2cf82e353cbcbd75f808c20,http://www.geocities.jp/azerty1s/pagetwo.html,斬 -名刀斗璃流（糞七）v1.1-,http://cid-60d643bf1f28c41f.skydrive.live.com/browse.aspx/.Public?sa=290651181,http://www.geocities.jp/azerty1s/pagetwo.html,5927,999,5430,5396,4932.1011,148.5778,0.5,"[5385.61, 5370.62, 5355.01, 5339.58, 5325.06, 5312.15, 5301.45, 5293.44, 5288.48]"
ZUN bms:乙UИ obj:yuyuko,同梱譜面,16,211640,eee414d4940507fcff251d2cad606adc,,兎は舞い降りた [HARD],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=41&event=102,,3804,995,4444,4375,4018.5156,102.1933,0.5,"[4381.43, 4369.27, 4357.38, 4346.17, 4335.99, 4327.19, 4320.04, 4314.76, 4311.53]"
daiki / BGA:chromato graphy / obj:秘密,発狂差分→上から4番目,20,177355,eeec3f7659ee455f94e40a1f12645e4e,http://www.geocities.jp/hihihi4442/,Lewisia,http://skydrive.live.com/?cid=FC95A680740CA8C9#cid=FC95A680740CA8C9&id=FC95A680740CA8C9!111,http://www.geocities.jp/hihihi4442/,3934,999,4610,4607,4305.4284,133.229,0.5,"[4603.63, 4594.18, 4580.92, 4565.04, 4548.02, 4531.44, 4516.79, 4505.33, 4498.05]"
sky_delta / obj.swa,差分右クリック保存,18,202035,eefef4918e837ceaacba873c5214b807,http://swamelo.web.fc2.com/_kreuz_spsls.bms,Kreuz [Jesus†Christus],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=89&event=96,http://swamelo.web.fc2.com/_kreuz_spsls.bms,2969,980,4980,4941,4478.2633,168.6322,0.5,"[4932.17, 4917.3, 4902.01, 4887.01, 4872.98, 4860.57, 4850.31, 4842.65, 4837.92]"
Hate vs Brilliance /obj: A-zert,,16,374,ef32549669f88e996be7f8c1b0ab8f29,http://www.geocities.jp/azerty1s/,Quark [MANIAC],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=7&event=54,http://www.geocities.jp/azerty1s/,5855,989,4476,4441,4058.6977,136.6518,0.5,"[4431.91, 4418.22, 4404.13, 4390.3, 4377.38, 4365.94, 4356.49, 4349.44, 4345.08]"
うえつ氏 / obj_じゃっこ氏,6/1修正obj_jakko差分一覧 http://joka193.blog.fc2.com/blog-entry-90.html,15,188050,ef950ae2fefba3c6c4c2055ccf648189,http://www.dropbox.com/s/j47ha5per5bj4tr/veriel%20rush.lzh,天空の城ヴェリエル [RUSH],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=156&event=83,http://www.dropbox.com/s/j47ha5per5bj4tr/veriel%20rush.lzh,5056,999,4164,4124,3783.8959,111.6408,0.5,"[4117.17, 4104.37, 4091.4, 4078.83, 4067.19, 4056.95, 4048.53, 4042.26, 4038.4]"
kanone / obj.swa,■ GENOSIDE2018段位認定 発狂三段 4曲目（18/04/15～）,9,235174,efae90d527a71d753ea7ad2847ec2006,http://swamelo.web.fc2.com/_CR_extra.bms,CO5M1C R4ILR0AD [ON3 M0RE 3XTR4],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=220&event=110,http://swamelo.web.fc2.com/_CR_extra.bms,5045,996,4212,4185,3899.9137,100.169,0.5,"[4175.37, 4163.29, 4150.75, 4138.38, 4126.76, 4116.45, 4107.9, 4101.51, 4097.56]"
nora2r / 出前 /obj_jakko,4/7 ズレ修正obj_jakko差分一覧 http://joka193.blog.fc2.com/blog-category-0.htmI,3,183722,efc091e69eab86605c5d2694b113e9f9,http://www.dropbox.com/s/8ufrob18n5jwh8c/bbkkbkk%20toidi.Izh,B.B.K.K.B.K.K. (toidi),http://manbow.nothing.sh/event/event.cgi?action=More_def&num=152&event=88,http://www.dropbox.com/s/8ufrob18n5jwh8c/bbkkbkk%20toidi.Izh,11998,1000,3604,3604,3519.072,36.4896,0.5,"[3603.97, 3602.52, 3598.06, 3590.67, 3581.22, 3570.98, 3561.29, 3553.38, 3548.21]"
ueotan / obj:mo_no_chrome,DLは音源&全譜面同梱版から 1月15日以前にDLされた方は修正差分を適用して下さい,2,149632,f0181f1361959bba0f71fe689d3c0714,,Mario Paint (Time Regression Mix for BMS) [ANOTHER],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=66&event=84,,11830,1000,3676,3671,3607.41,22.6164,0.5,"[3668.42, 3663.23, 3657.16, 3650.63, 3644.12, 3638.08, 3632.91, 3628.96, 3626.49]"
